service_number,service_name,telephone,email,service_address,street,suburb,town_city,service_type,definition,authority,x20_hours_ece,kme_peak_body,takiwa,equity_index_eqi,territorial_authority,urban_rural,regional_council,education_region,general_electorate,maori_electorate,neighbourhood_sa2_code,neighbourhood_sa2,ward,management_contact_name,full_management_address,management_postal_address,management_postal_suburb,management_postal_city,management_contact_phone,community_of_learning_id,community_of_learning_name,latitude,longitude,max_licenced_positions,max_under_2_s,age_0,age_1,age_2,age_3,age_4,age_5,total,european_pakeha,maori,pacific,asian,other
46202,Nature Kids Motueka,022-307 4401,naturekidsmotueka@gmail.com,"12 Queen Street,  Motueka",12 Queen Street,,Motueka,Education & Care Service,Nature Education,Privately owned,Yes,,Te Tai Runga,EQI 4,Tasman District,Small urban area,Tasman Region,"Nelson,Marlborough,West Coast",West Coast-Tasman,Te Tai Tonga,301200,Motueka West,Motueka Ward,Kate Whitehead,"12 Queeen Victoria Street,  Motueka 7120",12 Queeen Victoria Street,,Motueka 7120,022-307 4401,99115,Motueka Community of Learning,-41.11256137,172.9951922,29,0,0,0,6,5,11,1,23,20,8,0,2,0
46203,Carterton Preschool Littlies,06-3797699,littlies@cartertonpreschool.co.nz,"31 Augustus Street,  Carterton",31 Augustus Street,,Carterton,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Carterton District,Small urban area,Wellington Region,Wellington,Wairarapa,Ikaroa-Rawhiti,256900,Carterton North,Area Outside Ward,Melissa Hutchings,"190 Belvedere Road, Carterton Masterton 5713",190 Belvedere Road,Carterton,Masterton 5713,06-379 5945,,,-41.02118724,175.5205076,30,17,8,17,13,1,0,0,39,37,4,2,0,2
46204,Zigzagzoo Early Learning Centre Remarkables Park,03-4090404,,"9 Copper Beech Avenue, Frankton Queenstown",9 Copper Beech Avenue,Frankton,Queenstown,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Queenstown-Lakes District,Medium urban area,Otago Region,"Otago,Southland",Southland,Te Tai Tonga,348400,Frankton,Queenstown-Wakatipu Ward,Fran McNamara,"P O Box 6199, Wellesley Street Auckland 1141",P O Box 6199,Wellesley Street,Auckland 1141,03-4090404,,,-45.02848955,168.7449034,80,25,4,18,18,17,22,2,81,63,2,1,10,11
46205,The Playhouse Pre-School 2,09-238 2530,sharmen-risha@hotmail.co.nz,"41 Twomey Drive,  Pukekohe",41 Twomey Drive,,Pukekohe,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Franklin,Medium urban area,Auckland Region,Tāmaki Herenga Waka,Port Waikato,Hauraki-Waikato,165400,Anselmi Ridge,Franklin Ward,Risha Kumar,"51 Twomey Drive,  Pukekohe 2120",51 Twomey Drive,,Pukekohe 2120,,99075,Pukekohe Community of Learning,-37.18689998,174.922045,48,5,2,12,16,20,10,0,60,45,12,4,10,3
46206,Casa Montessori Preschool,09-828 4967,office@deanalie.nz,"1 Larch Street, Avondale Auckland",1 Larch Street,Avondale,Auckland,Education & Care Service,Montessori,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Whau,Major urban area,Auckland Region,Tāmaki Herenga Manawa,New Lynn,Tamaki Makaurau,135000,Avondale South (Auckland),Whau Ward,Natalie  Sheridan,"P O Box 133240, Eastridge Auckland 0620",P O Box 133240,Eastridge,Auckland 0620,029-2536410,,,-36.90015937,174.6945668,36,0,0,0,2,17,14,0,33,7,0,2,25,6
46209,Te Pā Harakeke o Te Awahou Puna Reo,06-3637265,tepaharakekeoteawahou@gmail.com,"5 Park Street,  Foxton",5 Park Street,,Foxton,Education & Care Service,Māori ECE Service (excluding TKR),Community based,Yes,,Te Tai Runga,EQI 1,Horowhenua District,Small urban area,Manawatu-Wanganui Region,Wellington,Otaki,Te Tai Hauauru,234300,Foxton South,Kere Kere Ward,Wahi Lōs'e,"5 Park Street,  Foxton 4814",5 Park Street,,Foxton 4814,,,,-40.46977237,175.2818156,31,10,1,4,6,5,6,0,22,7,20,4,0,0
46210,Little Oaks Early Learning Centre 2019 Ltd,03-448 6066,admin@littleoaks.co.nz,"20 Ngapara Street,  Alexandra",20 Ngapara Street,,Alexandra,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Central Otago District,Small urban area,Otago Region,"Otago,Southland",Southland,Te Tai Tonga,345500,Alexandra North,Alexandra Ward,Michelle McDonald,"36 Shields Street,  Clyde 9330",36 Shields Street,,Clyde 9330,03-4486066,99049,Dunstan Community of Learning,-45.24582004,169.3966,43,20,1,11,13,14,9,1,49,48,7,0,1,1
46211,Te Pukeiti Early Childhood Centre,07-878 3042,,"41 Taupiri Street,  Te Kuiti",41 Taupiri Street,,Te Kuiti,Education & Care Service,,Community based,Yes,,Te Tai Whenua,EQI 3,Waitomo District,Small urban area,Waikato Region,Waikato,Taranaki-King Country,Te Tai Hauauru,187400,Te Kuiti East,Te Kuiti Ward,Billie Taia,"P O Box 36,  Te Kuiti 3941",P O Box 36,,Te Kuiti 3941,07-878 6234,99106,Waitomo Arotahi Kāhui Ako,-38.33382997,175.16626,50,12,2,5,10,10,15,0,42,14,38,5,0,4
46217,BestStart Johnstones Road Kindy,09-274 6070,johnstones.kindy@best-start.org,"17 Johnstones Road, Otara Auckland",17 Johnstones Road,Otara,Auckland,Education & Care Service,,Community based,Yes,,Te Tai Raro,EQI 1,Auckland - Otara-Papatoetoe,Major urban area,Auckland Region,Tāmaki Herenga Waka,Panmure-Otahuhu,Tamaki Makaurau,155100,Otara East,Manukau Ward,Jane  Burke,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,09-2504136,,,-36.95328754,174.886226,80,0,0,0,12,17,27,2,58,0,11,46,6,1
46218,Akoteu Tokaima'ananga Sandbrook,09-3025390,,"47 R Everitt Road, Otara Auckland",47 R Everitt Road,Otara,Auckland,Education & Care Service,Tongan ECE Service,Community based,Yes,,Te Tai Raro,EQI 1,Auckland - Otara-Papatoetoe,Major urban area,Auckland Region,Tāmaki Herenga Waka,Panmure-Otahuhu,Tamaki Makaurau,155700,Otara South,Manukau Ward,Sione Lea'aetoa,"3 Ormiston Road, Otara Auckland 2016",3 Ormiston Road,Otara,Auckland 2016,09-274 5837,,,-36.96893808,174.8791017,70,20,1,5,3,6,8,0,23,0,0,23,0,0
46219,No Cotton Wool Kids Hawke's Bay,0800-2824663,info@atahome.co.nz,"20 Niven Street, Onekawa Napier",20 Niven Street,Onekawa,Napier,Homebased Network,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,Napier City,Large urban area,Hawke's Bay Region,"Hawke's Bay,Tairāwhiti",Napier,Ikaroa-Rawhiti,212800,Onekawa West,Onekawa-Tamatea Ward,Ingrid  Chettleburgh,"20 Niven Street, Onekawa Napier 4110",20 Niven Street,Onekawa,Napier 4110,027-618805,,,-39.50676373,176.879609,80,80,1,7,12,4,6,2,32,29,4,0,1,1
46222,Te Kōhanga Reo o Makaurau Marae,09-275 6041,whanau@k04a089.kohanga.ac.nz,"8-12 Ruaiti Road, Mangere Auckland",8-12 Ruaiti Road,Mangere,Auckland,Te Kōhanga Reo,,Community based,Yes,Te Kōhanga Reo National Trust,Te Tai Whenua,EQI 2,Auckland - Mangere-Otahuhu,Major urban area,Auckland Region,Waikato,Mangere,Tamaki Makaurau,147900,Auckland Airport,Manukau Ward,Daniella Kaihau,"P O Box 38741, Wellington Mail Centre Lower Hutt 5045",P O Box 38741,Wellington Mail Centre,Lower Hutt 5045,04-3818750,,,-36.98346557,174.7650746,20,8,0,2,4,4,4,0,14,0,14,0,0,0
46223,Tuakau Learning Centre,09-237 8086,tuakaulc@xtra.co.nz,"17-19 West Street,  Tuakau",17-19 West Street,,Tuakau,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI 3,Waikato District,Small urban area,Waikato Region,Tāmaki Herenga Waka,Port Waikato,Hauraki-Waikato,170000,Tuakau North,Awaroa ki Tuakau Ward,Ajneeta Singh,"65 Milano Boulevard,  Auckland 2113",65 Milano Boulevard,,Auckland 2113,,,,-37.25804999,174.94537,118,30,6,22,26,26,29,1,110,80,46,12,11,5
46224,ACG Sunderland Preschool,09-838 7070,shelley.Lord@acgedu.com,"6 Waipareira Avenue, Henderson Auckland",6 Waipareira Avenue,Henderson,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Henderson-Massey,Major urban area,Auckland Region,Tāmaki Herenga Tāngata,Te Atatu,Te Tai Tokerau,125100,Henderson Lincoln East,Waitakere Ward,Shelley Lord,"c/- ACG Sunderland Preschool 6 Waipareira Avenue, Henderson Auckland 0610",c/- ACG Sunderland Preschool 6 Waipareira Avenue,Henderson,Auckland 0610,09-213 5556,,,-36.86417653,174.6334247,80,10,2,8,9,11,24,0,54,4,0,2,37,11
46226,Home Grown Kids Auckland 2,0508-338 2273,tracey@edubase.co.nz,"57A Spring Street,  Tauranga",57A Spring Street,,Tauranga,Homebased Network,,Privately owned,Yes,,Te Tai Raro,Not Applicable / Unknown,Tauranga City,Major urban area,Bay of Plenty Region,Tāmaki Herenga Manawa,Tauranga,Waiariki,193800,Tauranga Central,Te Papa-Welcome Bay Ward,Stacey Dunn,"57A Spring Street,  Tauranga 3110",57A Spring Street,,Tauranga 3110,0508-445 437,,,-37.68425889,176.1681818,50,50,4,11,10,6,9,0,40,19,5,13,9,7
46235,Kereru Rudolf Steiner Kindergarten,06-8787363,kereru@taikura.school.nz,"Cnr Nelson Street and Fitzroy Avenue, Hastings Central Hastings",Cnr Nelson Street and Fitzroy Avenue,Hastings Central,Hastings,Education & Care Service,Rudolf Steiner,Community based,Yes,,Te Tai Whenua,EQI > 5,Hastings District,Large urban area,Hawke's Bay Region,"Hawke's Bay,Tairāwhiti",Tukituki,Ikaroa-Rawhiti,210500,Hastings Central,Hastings-Havelock North Ward,Natasha Shaw,"P O Box 888,  Hastings 4156",P O Box 888,,Hastings 4156,,99110,Steiner Waldorf Community of Learning,-39.63541451,176.8462036,40,0,0,0,0,2,13,11,26,31,9,0,2,6
46238,Awhi Educare @ Owhata,07-3456051,,"37 Brent Road, Owhata Rotorua",37 Brent Road,Owhata,Rotorua,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI 3,Rotorua District,Large urban area,Bay of Plenty Region,"Bay of Plenty,Waiariki",Rotorua,Waiariki,201400,Owhata East,Area Outside Ward,Ann Brell,"9 Judith Place, Owhata Rotorua",9 Judith Place,Owhata,Rotorua,07-3453533,99017,Eastern Rotorua Kāhui Ako,-38.1382411,176.2988245,25,0,0,0,0,4,6,0,10,3,9,1,0,0
46240,Rockmybaby Homebased Childcare,09-410 2216,homebased@rockmybaby.co.nz,"10 Cardigan Street, Western Springs Auckland",10 Cardigan Street,Western Springs,Auckland,Homebased Network,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Albert-Eden,Major urban area,Auckland Region,Tāmaki Herenga Manawa,Mt Albert,Tamaki Makaurau,133600,Morningside (Auckland),Albert-Eden-Roskill Ward,Shinnae Stirling,"P O Box 8720, Havelock North Hawkes Bay 4157",P O Box 8720,Havelock North,Hawkes Bay 4157,,,,-36.86923149,174.7300389,80,80,2,5,6,3,5,0,21,21,4,4,5,1
46252,Portobello Kindergarten,,,"30 Harington Point Road, Portobello Dunedin",30 Harington Point Road,Portobello,Dunedin,Free Kindergarten,,Community based,Yes,,Te Tai Runga,EQI > 5,Dunedin City,Major urban area,Otago Region,"Otago,Southland",Dunedin,Te Tai Tonga,355100,Broad Bay-Portobello,Area Outside Ward,Della Henderson,"81 Forbury Road, Saint Clair Dunedin 9012",81 Forbury Road,Saint Clair,Dunedin 9012,03-4558892,,,-45.83909133,170.6551391,32,0,0,0,5,7,11,1,24,24,8,0,0,0
46253,Treetops NZ Limited,09-600 3070,kerie@treetopseducation.org,"96 Hinau Road,  Waimamaku",96 Hinau Road,,Waimamaku,Homebased Network,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Rodney,Rural other,Auckland Region,Tāmaki Herenga Tāngata,Kaipara ki Mahurangi,Te Tai Tokerau,113200,Waipatukahu,Rodney Ward,Kerie Lewisham,"96 Hinau Road,  Waimauku 0881",96 Hinau Road,,Waimauku 0881,09-6003170,,,-36.79448027,174.4864273,50,50,,,,,,,,,,,,
46255,Amberley Community Preparatory School Inc,03-314 9148,,"Cnr Lawcocks and Douglas Roads,  Amberley",Cnr Lawcocks and Douglas Roads,,Amberley,Education & Care Service,,Community based,Yes,,Te Tai Runga,Not Applicable / Unknown,Hurunui District,Small urban area,Canterbury Region,"Canterbury,Chatham Islands",Kaikoura,Te Tai Tonga,312900,Amberley,Amberley Ward,Kelly Scanlan,"3 Douglas Road,  Amberley 7410",3 Douglas Road,,Amberley 7410,03-3149147,99077,Puketeraki Community of Learning,-43.15211649,172.7239309,26,0,0,0,0,4,17,2,23,14,7,0,2,3
46256,Young and Amazing Limited,09-636 6640,catherine@youngandamazing.co.nz,"84-86 Mays Road, Onehunga Auckland",84-86 Mays Road,Onehunga,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,Not Applicable / Unknown,Auckland - Maungakiekie-Tamaki,Major urban area,Auckland Region,Tāmaki Herenga Manawa,Maungakiekie,Tamaki Makaurau,145600,Te Papapa,Maungakiekie-Tamaki Ward,Catherine Thorpe,"29 Norwood Road, Bayswater Auckland 0622",29 Norwood Road,Bayswater,Auckland 0622,,,,-36.91787001,174.8008871,88,31,0,21,17,24,16,0,78,70,6,1,14,3
46263,Glen Warren Kindergarten,03-4349105,,"40 Torridge Street,  Oamaru",40 Torridge Street,,Oamaru,Free Kindergarten,,Community based,Yes,,Te Tai Runga,EQI 3,Waitaki District,Medium urban area,Otago Region,"Otago,Southland",Waitaki,Te Tai Tonga,344200,Glen Warren,Oamaru Ward,Julie Craig,"209-211 Thames St,  Oamaru 9400",209-211 Thames St,,Oamaru 9400,03-4342422,,,-45.09167623,170.970951,40,0,0,0,6,19,15,2,42,28,12,9,6,2
46264,Little Kiwi's Corner,07-8739291,littlekiwiscorner@yahoo.co.nz,"1 Clarke Street,  Otorohanga",1 Clarke Street,,Otorohanga,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI 4,Otorohanga District,Small urban area,Waikato Region,Waikato,Taranaki-King Country,Te Tai Hauauru,185500,Otorohanga,Otorohanga Ward,Casey Cook,"34 Milano Boulevard, Karaka,  Auckland 2113","34 Milano Boulevard, Karaka",,Auckland 2113,07-8739291,,,-38.19054417,175.2083339,35,14,4,10,14,9,12,0,49,43,18,0,3,0
46267,Littletoetoes ELC Ltd,09-277 0033,littletoetoes@littletoetoes.co.nz,"40 Wintere Road, Papatoetoe Auckland",40 Wintere Road,Papatoetoe,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI 3,Auckland - Otara-Papatoetoe,Major urban area,Auckland Region,Tāmaki Herenga Waka,Panmure-Otahuhu,Tamaki Makaurau,154100,Dingwall,Manukau Ward,Pratibha Madhavan,"5 Goodland Street, Royal Oak Auckland 1023",5 Goodland Street,Royal Oak,Auckland 1023,09-2770033,,,-36.96946881,174.8660128,42,10,0,3,8,7,9,2,29,1,1,0,29,0
46268,A Kiwiana Childhood,027-9732499,,"31 Lucknow Street,  Wairoa",31 Lucknow Street,,Wairoa,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI 1,Wairoa District,Small urban area,Hawke's Bay Region,"Hawke's Bay,Tairāwhiti",Napier,Ikaroa-Rawhiti,207800,Wairoa,Area Outside Ward,Jonelle Woon,"31 Lucknow Street,  Wairoa 4108",31 Lucknow Street,,Wairoa 4108,,99091,Mata Nui o Kahungunu,-39.03512527,177.4193523,33,10,5,8,5,5,7,1,31,10,28,6,1,1
46270,The Orchard Child Care & Preschool,07-3323603,,"7 Oturoa Road, Ngongotaha Rotorua",7 Oturoa Road,Ngongotaha,Rotorua,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,Rotorua District,Rural other,Bay of Plenty Region,"Bay of Plenty,Waiariki",Rotorua,Waiariki,197700,Tui Ridge,Area Outside Ward,Bridget Gifford,"155 Hamurana Road. RD 7, Ngongotaha Rotorua 3097",155 Hamurana Road. RD 7,Ngongotaha,Rotorua 3097,07-3322077,99107,Te Maru o Ngongotaha (Rotorua) Community of Learning,-38.0580571,176.206848,50,10,0,11,21,19,14,1,66,60,14,1,0,5
46272,Coast Montessori Preschool,09-427 5544,info@coastmontessori.co.nz,"42 Silverdale Street,  Silverdale",42 Silverdale Street,,Silverdale,Education & Care Service,Montessori,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Hibiscus and Bays,Large urban area,Auckland Region,Tāmaki Herenga Tāngata,Whangaparaoa,Te Tai Tokerau,113800,Silverdale Central (Auckland),Albany Ward,Karen O'Reilly,"18 Forest Glen,  Orewa 0931",18 Forest Glen,,Orewa 0931,09-427 5404,,,-36.61621465,174.6769604,45,0,0,0,14,16,20,1,51,40,8,0,9,6
46273,Api Fakakoloa Ua,09-624 0938,topa.tait@apifakakola.co.nz,"66 Lovegrove Crescsent, Otara Auckland",66 Lovegrove Crescsent,Otara,Auckland,Homebased Network,Tongan ECE Service,Privately owned,Yes,,Te Tai Raro,EQI 2,Auckland - Otara-Papatoetoe,Major urban area,Auckland Region,Tāmaki Herenga Waka,Panmure-Otahuhu,Tamaki Makaurau,154400,Otara Central,Manukau Ward,Linita Manu'atu,"P O Box 22048, Otahuhu Auckland 1062",P O Box 22048,Otahuhu,Auckland 1062,09-2747493,,,-36.96103085,174.8755405,60,60,3,10,9,5,6,2,35,0,0,35,0,0
46275,Little Wonders Aoraki,03-686 0519,lisa.mitchell@eeg.co.nz,"307 Wai-iti Road, Glenwood Timaru",307 Wai-iti Road,Glenwood,Timaru,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Timaru District,Medium urban area,Canterbury Region,"Canterbury,Chatham Islands",Rangitata,Te Tai Tonga,340100,Glenwood,Timaru Ward,Lisa Mitchell,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Level 15 16 Kingston Street,Auckland Central,Auckland 1010,027-880 2202,99174,North Timaru Community of Learning,-44.3886294,171.2100422,90,30,1,11,21,13,23,0,69,50,8,2,23,3
46277,Taupiri Educare Ltd,07-8246001,taupiri@educare.co.nz,"30 Te Putu Street,  Taupiri",30 Te Putu Street,,Taupiri,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI 4,Waikato District,Rural settlement,Waikato Region,Waikato,Waikato,Hauraki-Waikato,171900,Taupiri-Lake Kainui,Ngaruawahia Ward,Diane Mitchell,"333 Sainsbury Road RD RD1,  Hamilton 3281",333 Sainsbury Road RD RD1,,Hamilton 3281,027-8246001,99130,Te Kaahui Ako o Raahui Pookeka,-37.61367491,175.1905128,75,20,2,6,14,18,9,0,49,38,17,4,3,1
46282,Kindercare Learning Centre Karori,04-4753336,karori@kindercare.co.nz,"31 Curtis Street, Karori Wellington",31 Curtis Street,Karori,Wellington,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Wellington Central,Te Tai Tonga,250600,Karori East,Onslow-Western Ward,Tracie Hobbs,"60 Greville Road, Pinehill Auckland 0632",60 Greville Road,Pinehill,Auckland 0632,,,,-41.2828528,174.753016,100,37,7,34,26,17,19,0,103,75,6,3,22,19
46284,School of Fish Childcare,09-214 8021,office@schooloffish.co.nz,"74 Grey Street, Onehunga Auckland",74 Grey Street,Onehunga,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,Not Applicable / Unknown,Auckland - Maungakiekie-Tamaki,Major urban area,Auckland Region,Tāmaki Herenga Manawa,Maungakiekie,Tamaki Makaurau,145000,Onehunga Central,Maungakiekie-Tamaki Ward,Tara Taaffe,"74 Grey Street, Onehunga Auckland 1061",74 Grey Street,Onehunga,Auckland 1061,,99190,Te Iti Kahurangi Community of Learning,-36.91824634,174.7859205,80,16,3,14,20,18,17,1,73,63,5,6,11,1
46285,Piccolo Park Early Learning Centre,09-570 5439,admin@piccolopark.co.nz,"279 Mount Wellington Highway, Mount Wellington Auckland",279 Mount Wellington Highway,Mount Wellington,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI 4,Auckland - Maungakiekie-Tamaki,Major urban area,Auckland Region,Tāmaki Herenga Manawa,Maungakiekie,Tamaki Makaurau,147200,Mount Wellington Central,Maungakiekie-Tamaki Ward,Rukshana Kapadia,"P O Box 132222, Mount Wellington Auckland 1644",P O Box 132222,Mount Wellington,Auckland 1644,09-570 5439,,,-36.91332277,174.8381873,70,12,3,6,14,7,25,1,56,18,5,8,28,8
46293,Fantails Childcare - Silverdale,09-222 9000,silverdale@fantailschildcare.co.nz,"98 Totara Views Road,  Silverdale",98 Totara Views Road,,Silverdale,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,Not Applicable / Unknown,Auckland - Hibiscus and Bays,Large urban area,Auckland Region,Tāmaki Herenga Tāngata,Whangaparaoa,Te Tai Tokerau,113300,Millwater South,Albany Ward,Johanna Kiers,"P O Box 5, Silverdale North Shore City 0944",P O Box 5,Silverdale,North Shore City 0944,09-2804656,99069,Orewa Community of Learning,-36.61214102,174.6808546,110,25,1,14,27,35,33,1,111,59,3,2,54,9
46297,Riverlee Early Learning Centre,07-8665250,,"1746 The 309 Road,  Whitianga",1746 The 309 Road,,Whitianga,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,Thames-Coromandel District,Rural other,Waikato Region,Waikato,Coromandel,Hauraki-Waikato,166900,Mercury Bay North,Mercury Bay Ward,Kirsty Millen,"Riverlee Early Learning Centre 1746 The 309 Road,  Whitianga 3510",Riverlee Early Learning Centre 1746 The 309 Road,,Whitianga 3510,07-8665250,99155,Coromandel Community of Learning,-36.85511346,175.6129775,40,12,2,9,11,11,12,2,47,47,9,2,0,1
46298,Blossoms Educare Papakura,0800-256767,admin@blossomseducare.co.nz,"1 Bunnythorpe Road,  Papakura",1 Bunnythorpe Road,,Papakura,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI 3,Auckland - Papakura,Major urban area,Auckland Region,Tāmaki Herenga Waka,Papakura,Hauraki-Waikato,163300,Papakura North East,Manurewa-Papakura Ward,Sarabjit Sidhu,"22 Ryan Road RD4,  Pukekohe 2679",22 Ryan Road RD4,,Pukekohe 2679,09-2363160,99152,Kāhui Ako ki Papakura,-37.05646296,174.9561502,70,20,3,12,13,17,20,2,67,9,18,16,31,4
46301,Little Magpies Home Based,06-8775261,admin@littlemagpies.co.nz,"24 Leyland Street, Onekawa Napier",24 Leyland Street,Onekawa,Napier,Homebased Network,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,Napier City,Large urban area,Hawke's Bay Region,"Hawke's Bay,Tairāwhiti",Napier,Ikaroa-Rawhiti,212800,Onekawa West,Onekawa-Tamatea Ward,Shane Rooney,"P O Box 8644,  Havelock North 4157",P O Box 8644,,Havelock North 4157,06-8776108,,,-39.50476953,176.8813195,80,80,0,6,12,11,10,1,40,39,5,1,1,1
46303,Farmhouse Preschool Karaka,09-292 7038,office@farmhousepreschool.co.nz,"48 Blackbridge Road, Karaka Auckland",48 Blackbridge Road,Karaka,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Franklin,Rural other,Auckland Region,Tāmaki Herenga Waka,Papakura,Hauraki-Waikato,161400,Kingseat-Karaka,Franklin Ward,Natasha Pedersen,"89B Bald Hill Road,  Waiuku 2679",89B Bald Hill Road,,Waiuku 2679,,99075,Pukekohe Community of Learning,-37.122294,174.9026217,30,0,0,0,5,19,12,0,36,33,7,2,3,0
46304,Tī Kōuka Free Kindergarten,03-6883260,,"91B North Street,  Timaru",91B North Street,,Timaru,Free Kindergarten,,Community based,Yes,,Te Tai Runga,EQI > 5,Timaru District,Medium urban area,Canterbury Region,"Canterbury,Chatham Islands",Rangitata,Te Tai Tonga,340800,Seaview,Timaru Ward,Tania Rose,"P O Box 61,  Timaru 7940",P O Box 61,,Timaru 7940,03-6883098,99178,South Timaru Community of Learning,-44.39972496,171.2448713,44,12,2,12,13,9,11,0,47,46,7,3,3,1
