service_number,service_name.x,telephone,email,service_address,street,suburb,town_city,service_type,definition,x20_hours_ece,equity_index_eqi,education_region,management_contact_name,full_management_address.x,management_postal_address,management_postal_suburb,management_postal_city,management_contact_phone,latitude,longitude,max_licenced_positions,max_under_2_s,age_0,age_1,age_2,age_3,age_4,age_5,total,european_pakeha,maori,pacific,asian,other,full_management_address.y,service_name.y,enrollment_total,max_licensed_positions_total,owner_name,funder_name,company_source_link,owner_source_link,additional_source_if_necessary,methodology_to_link,notes
46112,BestStart Mount Wellington,09-574 6377,mtwellington@best-start.org,"113-115 Mt Wellington Highway, Mt Wellington Auckland",113-115 Mt Wellington Highway,Mt Wellington,Auckland,Education & Care Service,,Yes,EQI 4,Tāmaki Herenga Manawa,Jane  Burke,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,09-2504136,-36.90356153,174.8414485,100,20,1,15,13,26,23,3,81,17,13,32,38,5,"P O Box 276177, Manukau City South Auckland 2241",BestStart Mount Wellington,81,100,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
46113,BestStart Bay Kindy,07-5443799,bay.kindy@kidicorp.co.nz,"301 Welcome Bay Road, Welcome Bay Tauranga",301 Welcome Bay Road,Welcome Bay,Tauranga,Education & Care Service,,Yes,EQI > 5,"Bay of Plenty,Waiariki",Julie Bradley,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,07-000,-37.72590561,176.1945307,40,0,0,0,8,14,18,2,42,23,14,2,8,1,"P O Box 276177, Manukau City South Auckland 2241",BestStart Bay Kindy,42,40,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
46118,BestStart Baverstock Oaks,09-271 3891,baverstock@best-start.org,"21 S Baverstock Road, Flat Bush Auckland",21 S Baverstock Road,Flat Bush,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Manawa,Jane  Burke,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,09-2504136,-36.95577486,174.9135935,100,25,6,16,20,32,38,1,113,8,12,16,84,11,"P O Box 276177, Manukau City South Auckland 2241",BestStart Baverstock Oaks,113,100,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
46120,Pascals Blenheim,03-577 5442,,"5 Hodson Street, Blenheim Blenheim",5 Hodson Street,Blenheim,Blenheim,Education & Care Service,,Yes,EQI > 5,"Nelson,Marlborough,West Coast",Leesa Armstrong,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Level 15 16 Kingston Street,Auckland Central,Auckland 1010,03-5775442,-41.51673754,173.9546354,60,20,4,15,15,11,6,0,51,36,13,2,5,5,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Pascals Blenheim,51,60,Evolve Education Group Limited,Anchorage Capital Partners Fund III LP,https://www.activeexplorers.co.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2163841,,Business profile and company website,Seems to be an amalgam of a bunch of companies but this is the main business page.
46126,Geckos Early Learning Centre,09-4386810,c.vandernet@kieter.co.nz,"11a Cross Street, Regent Whangarei",11a Cross Street,Regent,Whangarei,Education & Care Service,,Yes,EQI > 5,Tai Tokerau,Cherie van der Net,"P O Box 40581, Glenfield Auckland 0747",P O Box 40581,Glenfield,Auckland 0747,,-35.71664194,174.3206323,26,0,0,0,0,7,18,0,25,16,13,4,4,4,"P O Box 40581, Glenfield Auckland 0747",Geckos Early Learning Centre,25,26,Kieter Geckos ELC Limited,Kieter Holdings Limited,https://www.geckoschildcare.co.nz/contact-us.html,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/5487245/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F5487245,,"Website match. Management registered in ELC commented on Facebook videos connected to Geckos Facebook page. Email format in ECE also mentions Kieter, which is mentioned in the business profile",
46138,Pukeko Preschool Pakuranga Heights,09-576 4822,pukekopreschoolph@gmail.com,"Pakuranga Heights School 77 Udys Road, Pakuranga Heights Auckland",Pakuranga Heights School 77 Udys Road,Pakuranga Heights,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Manawa,Mira Mautner,"48 Waipa Street, Birkenhead Auckland 0626",48 Waipa Street,Birkenhead,Auckland 0626,09-482 2454,-36.91584769,174.8824694,40,10,1,9,7,14,12,0,43,30,16,15,7,2,"48 Waipa Street, Birkenhead Auckland 0626",Pukeko Preschool Pakuranga Heights,43,40,Pukeko Preschool Group,"Ira Mautner, Mira Mautner",https://www.pukekopreschools.co.nz/pukeko-preschool-manurewa.php,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/7488116/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F7488116,https://ero.govt.nz/institution/25012/pukeko-preschool-mangere-east,,Each individual school is registered as a separate LTD with the same directors and registered address. Ex: https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/8344163/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F8344163
46143,All About Children - 149 Mahia,,149mahiaroad@allaboutchildren.co.nz,"149 Mahia Road, Manurewa Auckland",149 Mahia Road,Manurewa,Auckland,Education & Care Service,,Yes,EQI 2,Tāmaki Herenga Waka,Manjot Juneja,"P O Box 15503, New Lynn Auckland 0640",P O Box 15503,New Lynn,Auckland 0640,027-504 6194,-37.0374011,174.8892446,40,0,0,0,3,12,17,2,34,4,9,25,4,3,"P O Box 15503, New Lynn Auckland 0640",All About Children - 149 Mahia,34,40,Kids World Childcare Limited,"Surjeet Kaur Juneja, Surjit Singh Juneja",https://www.allaboutchildrenchildcare.co.nz/childcare-avondale-auckland/contact-us/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/5574226/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F5574226,https://ero.govt.nz/institution/45668/all-about-children-browns,Email structure and phone number in ECE data matches company profile. ERO lists company,
46148,Cumberland Early Education Centre,07-8557516,ceo@kindergarten.org.nz,"341 Borman Road, Flagstaff-Hamilton Hamilton",341 Borman Road,Flagstaff-Hamilton,Hamilton,Education & Care Service,,Yes,Not Applicable / Unknown,Waikato,Edna Frame,"P O Box 4311, Hamilton East Hamilton 3247",P O Box 4311,Hamilton East,Hamilton 3247,07-856 4649,-37.72346181,175.2527073,120,50,4,27,33,29,43,2,138,86,12,4,51,6,"P O Box 4311, Hamilton East Hamilton 3247",Cumberland Early Education Centre,138,120,Early Education Waikato Limited,Waikato Kindergarten Association,https://www.kindergarten.org.nz/contact-us/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1634630/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F1634630%3Fbackurl%3DH4sIAAAAAAAAAC2MQQrDIBREb%252BPGRU4gRRopUtuExlK6%252FOinDTRq9RvI7Suhu5nHvOkSvLB0Li4JwtxSQcjufViiR1EIgofsGW0JBQaaqU3YVyh5M0%252Bu%252BvtRWj1c%252BUPqs7QDN%252FqireoZ%252BBWCQz9CwI%252BgXJHt9mbbURHSmH%252BfCKiWU4417fgHX354m48AAAA%253D,,PO Box matches business profile.,
46150,Little Wonders Childcare (Roslyn),03-4763818,admin.littlewondersro@eeg.co.nz,"98 Taieri Road, Roslyn Dunedin",98 Taieri Road,Roslyn,Dunedin,Education & Care Service,,Yes,EQI > 5,"Otago,Southland",Angela Sutton,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Level 15 16 Kingston Street,Auckland Central,Auckland 1010,03-476 3818,-45.86553621,170.4863018,100,35,11,20,18,22,25,0,96,80,23,4,8,0,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Little Wonders Childcare (Roslyn),96,100,Evolve Education Group Limited,Anchorage Capital Partners Fund III LP,https://www.activeexplorers.co.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2163841,,Business profile and company website,Seems to be an amalgam of a bunch of companies but this is the main business page.
46155,The Farmyard,06-8674565,manager@thefarmyard.school.nz,"160 Valley Road, Mangapapa Gisborne",160 Valley Road,Mangapapa,Gisborne,Education & Care Service,,Yes,EQI > 5,"Hawke's Bay,Tairāwhiti",Kirsty-Maree Moiser,"P O Box 28113, Rototuna Hamilton 3256",P O Box 28113,Rototuna,Hamilton 3256,027-3874997,-38.6369218,178.0222939,110,30,2,26,23,23,27,0,101,84,26,3,8,9,"P O Box 28113, Rototuna Hamilton 3256",The Farmyard,101,110,Learning Links Childcare Limited,Joanna Marie Purdie,https://www.learninglinkschildcare.co.nz/our-team/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1785254/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F1785254,,Andrew Zhao is on website and in ECE data.  Joanna Purdie is management in ECE and director in LTD.,
46163,Active Explorers Grenada,04-4770582,sasha.stewart@eeg.co.nz,"1 Aruba Grove, Grenada Village Wellington",1 Aruba Grove,Grenada Village,Wellington,Education & Care Service,,Yes,,Wellington,Sasha Stewart,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Level 15 16 Kingston Street,Auckland Central,Auckland 1010,,-41.20049658,174.8268885,90,28,4,18,14,16,17,0,69,43,6,5,25,6,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Active Explorers Grenada,69,90,Evolve Education Group Limited,Anchorage Capital Partners Fund III LP,https://www.activeexplorers.co.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2163841,,Business profile and company website,Seems to be an amalgam of a bunch of companies but this is the main business page.
46164,Bee Kids Childcare Centre,06-3277889,,"14 Hair Street,  Marton",14 Hair Street,,Marton,Education & Care Service,,Yes,EQI 4,"Taranaki,Whanganui,Manawatū",Stephanie Boerboom,"2 Oakmont Grove, Heretaunga Upper Hutt 5018",2 Oakmont Grove,Heretaunga,Upper Hutt 5018,,-40.06816053,175.3802741,23,8,0,2,7,6,5,1,21,14,9,5,4,0,"2 Oakmont Grove, Heretaunga Upper Hutt 5018",Bee Kids Childcare Centre,21,23,Cutekids 2020 Limited,"Karthikayan Palaniveloo, Padmanabhan Palaniveloo, Sai Satha Holdings Limited",https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/8137041/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F8137041%3Fbackurl%3DH4sIAAAAAAAAAE3MsQrCMBQF0K8xS4eAe5CgDmKwhYr7pXmYhzFtX5JC%252F94iCK5nOHrCk7Lm5HlhXxF1JsgQDjJGuq8TGeucmk1nnb1dHmfXtrv9sWmukBL4hRVJwS9IA%252FkOiaIpUkm9R0%252Fm52rbTyx9Qan5%252B23Qhz%252F4ADloYZaGAAAA,,,Karthikayan Palaniveloo is listed as management within the ECE data and as the sole director within the business profile. Addresses match between ECE data and business profile.,
46165,Learning Adventures Maraenui,06-8439352,cm.maraenui@learningadventures.co.nz,"88 Bledisloe Road, Maraenui Napier",88 Bledisloe Road,Maraenui,Napier,Education & Care Service,,Yes,EQI 1,"Hawke's Bay,Tairāwhiti",Teresa  Heke,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Level 15 16 Kingston Street,Auckland Central,Auckland 1010,06-8439352,-39.5191228,176.9011995,60,0,0,0,3,11,16,1,31,3,29,4,0,0,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Learning Adventures Maraenui,31,60,Evolve Education Group Limited,Anchorage Capital Partners Fund III LP,https://www.activeexplorers.co.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2163841,,Business profile and company website,Seems to be an amalgam of a bunch of companies but this is the main business page.
46186,Bambinos Early Childhood Centre (Tawa St),07-5755204,,"20 Tawa Street,  Mount Maunganui",20 Tawa Street,,Mount Maunganui,Education & Care Service,,Yes,EQI > 5,"Bay of Plenty,Waiariki",Lynda Grant,"P O Box 4056,  Mount Maunganui 3149",P O Box 4056,,Mount Maunganui 3149,07-5755204,-37.64474727,176.1872083,50,20,3,21,5,8,14,1,52,44,11,1,6,3,"P O Box 4056,  Mount Maunganui 3149",Bambinos Early Childhood Centre (Tawa St),52,50,GGG Limited,"Nevket Trustees Limited, Keti Ana Grgicevich, Neven Antony Grgicevich",https://bambinos.co.nz/our-centres/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1869243/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F1869243,,Address and management match,Keti Grgicevich is management. I think the Grgicevich family may own multiple childcare centers but no exact name/address match.
46188,Kuddles In-Home Childcare & Education - 4,09-625 6621,,"6 Tarndale Grove, Rosedale Auckland",6 Tarndale Grove,Rosedale,Auckland,Homebased Network,,Yes,EQI > 5,Tāmaki Herenga Tāngata,Brett Morris,"P O Box 300688, Albany Auckland 0752",P O Box 300688,Albany,Auckland 0752,09-4150 535,-36.74591185,174.7042058,50,50,4,12,16,6,4,2,44,7,0,0,39,2,"P O Box 300688, Albany Auckland 0752",Kuddles In-Home Childcare & Education - 4,44,50,No-1 Property Limited,"AHLC TRUSTEES LIMITED, PHILADELPHIA TRUSTEE LIMITED, Brett Andrew MORRIS, Huimin CHU",https://kiaorakids.co.nz/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/4097918/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F4097918,,,
46190,Creative Garden ELC - Dawson,09-273 9688,garg.m@hotmail.com,"100 Dawson Road, Otara Auckland",100 Dawson Road,Otara,Auckland,Education & Care Service,,Yes,EQI 1,Tāmaki Herenga Waka,Mukesh Garg,"6 Vin Alto Drive, Flat Bush Auckland 2016",6 Vin Alto Drive,Flat Bush,Auckland 2016,09-259 3030,-36.97563764,174.8939251,80,20,2,11,8,21,25,0,67,3,15,52,5,0,"6 Vin Alto Drive, Flat Bush Auckland 2016",Creative Garden ELC - Dawson,67,80,Kiwico Educare Limited,"Mukesh Garg, Kavnandan Mangla",,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/4599961/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F4599961,https://ero.govt.nz/institution/47940/creative-garden-early-learning-centre,ECE address matches business profile and ERO.,
46192,Grace Christian Community Preschool,09-553 9628,,"28 Rimu Street, New Lynn Auckland",28 Rimu Street,New Lynn,Auckland,Education & Care Service,,Yes,EQI 1,Tāmaki Herenga Tāngata,Kenneth Leong,"418 Ridge Road RD 3, Coatesville Auckland 0793",418 Ridge Road RD 3,Coatesville,Auckland 0793,,-36.90574401,174.6746832,57,0,0,0,2,17,12,2,33,4,8,19,7,0,"418 Ridge Road RD 3, Coatesville Auckland 0793",Grace Christian Community Preschool,33,57,Grace Christian Community Preschool Limited,,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/8201096/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F8201096,https://www.gracepreschool.co.nz/about-us/,,Match on management (Kenneth Leong) and address between ECE and business profile.,"May have been a member of Learning Links back in 2021, but definitely seems to have broken off since then."
46196,Active Explorers Kaiwharawhara,04-4739939,sasha.stewart@eeg.co.nz,"172 Hutt Road, Kaiwharawhara Wellington",172 Hutt Road,Kaiwharawhara,Wellington,Education & Care Service,,Yes,EQI > 5,Wellington,Sasha Stewart,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Level 15 16 Kingston Street,Auckland Central,Auckland 1010,,-41.25708741,174.7944055,43,13,,,,,,,,,,,,,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Active Explorers Kaiwharawhara,0,43,Evolve Education Group Limited,Anchorage Capital Partners Fund III LP,https://www.activeexplorers.co.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2163841,,Business profile and company website,Seems to be an amalgam of a bunch of companies but this is the main business page.
46204,Zigzagzoo Early Learning Centre Remarkables Park,03-4090404,,"9 Copper Beech Avenue, Frankton Queenstown",9 Copper Beech Avenue,Frankton,Queenstown,Education & Care Service,,Yes,EQI > 5,"Otago,Southland",Fran McNamara,"P O Box 6199, Wellesley Street Auckland 1141",P O Box 6199,Wellesley Street,Auckland 1141,03-4090404,-45.02848955,168.7449034,80,25,4,18,18,17,22,2,81,63,2,1,10,11,"P O Box 6199, Wellesley Street Auckland 1141",Zigzagzoo Early Learning Centre Remarkables Park,81,80,ACG Early Childhood Education Group Limited,ACG Schools LImited,https://www.acgedu.com/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/5508865/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F5508865,https://ero.govt.nz/institution/47812/acg-parnell-early-learning-school,"Linked by URL in business profile, ERO listing, and a social media post by ACG Schools.","Prime Minister Christopher Luxon visited ACG schools in Queenstown, Auckland and Tauranga: https://www.facebook.com/591853909645492/posts/785713386926209 Ultimate holding company is in the United Kingdom."
46217,BestStart Johnstones Road Kindy,09-274 6070,johnstones.kindy@best-start.org,"17 Johnstones Road, Otara Auckland",17 Johnstones Road,Otara,Auckland,Education & Care Service,,Yes,EQI 1,Tāmaki Herenga Waka,Jane  Burke,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,09-2504136,-36.95328754,174.886226,80,0,0,0,12,17,27,2,58,0,11,46,6,1,"P O Box 276177, Manukau City South Auckland 2241",BestStart Johnstones Road Kindy,58,80,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
46226,Home Grown Kids Auckland 2,0508-338 2273,tracey@edubase.co.nz,"57A Spring Street,  Tauranga",57A Spring Street,,Tauranga,Homebased Network,,Yes,Not Applicable / Unknown,Tāmaki Herenga Manawa,Stacey Dunn,"57A Spring Street,  Tauranga 3110",57A Spring Street,,Tauranga 3110,0508-445 437,-37.68425889,176.1681818,50,50,4,11,10,6,9,0,40,19,5,13,9,7,"57A Spring Street,  Tauranga 3110",Home Grown Kids Auckland 2,40,50,Edubase Limited,David Clement Best,https://homegrownkids.co.nz/about/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/5692720/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F5692720%3Fbackurl%3DH4sIAAAAAAAAAC2MwQrCMBBE%252FyaXHCoFFQ%252BLVBqkEEFo%252FYAlWbRgNzHZCP17Q%252FE285g3TcQn5caFJSLPNWXC5F7nJXiCLMgek1eyRgJimaVO1Af2h1N7bHdam%252F5x6Uaj7XAbJtMr9F9kR%252F6OTG%252BQVEht2jrVhwydtf8%252BCkrJ1xRK3PAPyapLQogAAAA%253D,,Director's address  matches management address and Home Grown Kids' email matches.,
46240,Rockmybaby Homebased Childcare,09-410 2216,homebased@rockmybaby.co.nz,"10 Cardigan Street, Western Springs Auckland",10 Cardigan Street,Western Springs,Auckland,Homebased Network,,Yes,EQI > 5,Tāmaki Herenga Manawa,Shinnae Stirling,"P O Box 8720, Havelock North Hawkes Bay 4157",P O Box 8720,Havelock North,Hawkes Bay 4157,,-36.86923149,174.7300389,80,80,2,5,6,3,5,0,21,21,4,4,5,1,"P O Box 8720, Havelock North Hawkes Bay 4157",Rockmybaby Homebased Childcare,21,80,Rock My Baby Limited,"Peter Richard Maidens, Ursula Suzanne Blanche Maidens",https://rockmybabyhomebasedchildcare.com/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1814897/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F1814897,https://www.nzpost.co.nz/boxbag/BoxDirectory/Details?Id=0097d12a-5532-44eb-b46a-24cf82e3fef2&PageIndex=1&Name=Rockmybaby&City=Havelock%20North,"NZ Post lists PO Box owner as ""Rockmybaby Ltd.""",I think connected to Rock My Baby Hombased Childcare Limited. Same ownership listed as Peter Richard Maidens and Ursula Suzanne Blanche Maidens: https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/4446459/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F4446459
46273,Api Fakakoloa Ua,09-624 0938,topa.tait@apifakakola.co.nz,"66 Lovegrove Crescsent, Otara Auckland",66 Lovegrove Crescsent,Otara,Auckland,Homebased Network,Tongan ECE Service,Yes,EQI 2,Tāmaki Herenga Waka,Linita Manu'atu,"P O Box 22048, Otahuhu Auckland 1062",P O Box 22048,Otahuhu,Auckland 1062,09-2747493,-36.96103085,174.8755405,60,60,3,10,9,5,6,2,35,0,0,35,0,0,"P O Box 22048, Otahuhu Auckland 1062",Api Fakakoloa Ua,35,60,Api Fakakoloa Educational Services Limited dba Api Fakakoloa Home Base Educational Services,"Mele Ileini Taione, Johnny Grattan Vaea Taione",,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/4581459/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F4581459,https://ero.govt.nz/institution/46076/api-fakakoloa,PO Box listed on business profile. Company listed on ERO,Appears to be in liquidation
46275,Little Wonders Aoraki,03-686 0519,lisa.mitchell@eeg.co.nz,"307 Wai-iti Road, Glenwood Timaru",307 Wai-iti Road,Glenwood,Timaru,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Lisa Mitchell,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Level 15 16 Kingston Street,Auckland Central,Auckland 1010,027-880 2202,-44.3886294,171.2100422,90,30,1,11,21,13,23,0,69,50,8,2,23,3,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Little Wonders Aoraki,69,90,Evolve Education Group Limited,Anchorage Capital Partners Fund III LP,https://www.activeexplorers.co.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2163841,,Business profile and company website,Seems to be an amalgam of a bunch of companies but this is the main business page.
