service_number,service_name.x,telephone,email,service_address,street,suburb,town_city,service_type,definition,x20_hours_ece,equity_index_eqi,education_region,management_contact_name,full_management_address.x,management_postal_address,management_postal_suburb,management_postal_city,management_contact_phone,latitude,longitude,max_licenced_positions,max_under_2_s,age_0,age_1,age_2,age_3,age_4,age_5,total,european_pakeha,maori,pacific,asian,other,full_management_address.y,service_name.y,enrollment_total,max_licensed_positions_total,owner_name,funder_name,company_source_link,owner_source_link,additional_source_if_necessary,methodology_to_link,notes
47194,Little House Montessori,03-2600420,info@littlehousemontessori.co.nz,"4 Little Gem Road, Hornby Christchurch",4 Little Gem Road,Hornby,Christchurch,Education & Care Service,Montessori,Yes,EQI > 5,"Canterbury,Chatham Islands",Maria Guia,"4 Little Gem Road, Hornby Christchurch 8042",4 Little Gem Road,Hornby,Christchurch 8042,03-2600420,-43.55771647,172.5377063,50,0,0,0,9,19,12,0,40,3,0,0,36,1,"4 Little Gem Road, Hornby Christchurch 8042",Little House Montessori,40,50,,,,,,,
47199,Busy Bees Motueka,03-5285299,info@motueka.busybees.org.nz,"473 High street,  Motueka",473 High street,,Motueka,Education & Care Service,,Yes,EQI 3,"Nelson,Marlborough,West Coast",Emma Louis,"PO Box 628,  Whangaparaoa 0949",PO Box 628,,Whangaparaoa 0949,03-528 52999,-41.12922098,173.0103883,60,25,3,9,13,10,14,0,49,38,13,3,3,5,"PO Box 628,  Whangaparaoa 0949",Busy Bees Motueka,49,60,Busy Bees,Eagle Superco Limited,https://busybees.org.nz/about-us/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/6248733?backurl=H4sIAAAAAAAAAEXLMQ7CMAyF4dtkYSgMjBZiAAY6VGovYCUGIjVxsJ2i3p4iitje%2B6S%2FKXgnbTyngjkuSwnFPw5P6ISnmH3EcXMK1aNFzo6yRZuHuZDCsW3X3xta1YtwLV9eOpZyFk6w7oHBYQhCqv96hSvNL5YATg3FYOvGmKLBbu%2F0tmD4lBNmT6HDTCOYVHKJA8HP3%2FdD8cbGAAAA,,Traced Busy Bees through Provincial Education Group Limited to Eagle Superco Limited. PO Box on Busy Bees website.,
47200,Fetu Aolele Multicultural ECE Service,09-2570218,director@tavaesina.co.nz,"299R Kirkbride Road, Mangere Auckland",299R Kirkbride Road,Mangere,Auckland,Education & Care Service,Samoan ECE Service,Yes,EQI 2,Tāmaki Herenga Waka,Letelemalanuola Moe-Penn,"73 Flathbush Road, Clover Park Auckland",73 Flathbush Road,Clover Park,Auckland,09-2570218,-36.97631718,174.7951332,50,10,2,3,7,15,6,1,34,2,4,33,1,0,"73 Flathbush Road, Clover Park Auckland",Fetu Aolele Multicultural ECE Service,34,50,,,,,,,
47201,Canterbury Educare Prestons Preschool,03-5504964,admin@prestonspreschool.co.nz,"8 Te Rito Street, Marshland Christchurch",8 Te Rito Street,Marshland,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Attapattu Abeykoon,"6 Te Rito Street, Marshland Christchurch",6 Te Rito Street,Marshland,Christchurch,,-43.47282219,172.6692715,64,19,2,23,22,18,13,1,79,78,9,2,2,3,"6 Te Rito Street, Marshland Christchurch",Canterbury Educare Prestons Preschool,79,64,,,,,,,
47205,Blossoms Educare Rolleston Limited,03-347 0562,jenn@blossomseducare.co.nz,"325 Dunns Crossing Road RD8,  Christchurch",325 Dunns Crossing Road RD8,,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Jennifer Lee Fisher,"P O Box 202199, Southgate Takanini 2246",P O Box 202199,Southgate,Takanini 2246,021-2468001,-43.60804422,172.3570624,130,20,4,19,27,22,29,3,104,58,3,5,28,12,"P O Box 202199, Southgate Takanini 2246",Blossoms Educare Rolleston Limited,104,130,Blossoms Educare Limited,"Baljit Singh GREWAL, Sarabjit SIDHU",,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2496438/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F2496438%3Fbackurl%3DH4sIAAAAAAAAAEXLMQ7CMAyF4dtkYQAGRguxwEAHJHoBExuI1MTBdkC9PUUUsf3vk96y4o1tGSVXLGkqY9R43z7gMoiZZFswtYjKgYsnH%252FuxssGu6%252BZ9dvRmB5VWv5xKFK17lQxz9wIBiZTN%252Fu8Zjjy%252BRAmCOarDKgwpJ4f1Jth1Qvo8n1gi0wkLD%252BDaOGQhhp%252B%252FAdkv%252FCnCAAAA,https://ero.govt.nz/institution/25338/blossoms-educare-limited,Address listed on business profile and management company named on ERO website.,
47209,Little Mascots Early Learning Centre,09-2569695,mangere@littlemascots.co.nz,"623 Massey Road, Mangere Auckland",623 Massey Road,Mangere,Auckland,Education & Care Service,,Yes,EQI 2,Tāmaki Herenga Waka,Navzad  Cooverji,"29K Paparoa Road, Cockle Bay South Auckland 2014",29K Paparoa Road,Cockle Bay,South Auckland 2014,09-2569695,-36.97736963,174.8039047,50,0,0,0,6,15,24,1,46,7,10,30,12,2,"29K Paparoa Road, Cockle Bay South Auckland 2014",Little Mascots Early Learning Centre,46,50,,,,,,,
47212,Education Angels,,dianne.mexted@educationangels.co.nz,"11 Buchanan Street,  Matamata",11 Buchanan Street,,Matamata,Homebased Network,,Yes,EQI > 5,Waikato,Dianne Mexted,"23 Cornwall Street, Lower Hutt Wellington 5010",23 Cornwall Street,Lower Hutt,Wellington 5010,,-37.80288196,175.7757797,40,40,1,2,4,4,3,1,15,11,1,2,1,3,"23 Cornwall Street, Lower Hutt Wellington 5010",Education Angels,15,40,Education Angels in Home Childcare Limited,Genius Group Limited,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/6035088,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/6035089,,PO Box matches business profile and website,Genius Group Limited has a Singapore address
47213,Tamariki Footsteps Christian Community Preschool,09-2650316,tamarikifootsteps@gmail.com,"86 Bairds Road, Otara Manukau",86 Bairds Road,Otara,Manukau,Education & Care Service,,Yes,EQI 1,Tāmaki Herenga Waka,Emma Tavai Brown,"45 Aronia Way, Goodwood Heights Manukau 2105",45 Aronia Way,Goodwood Heights,Manukau 2105,09-2637282,-36.95771899,174.8688514,50,10,0,6,12,9,10,0,37,1,7,36,1,1,"45 Aronia Way, Goodwood Heights Manukau 2105",Tamariki Footsteps Christian Community Preschool,37,50,,,,,,,
47220,Everest Learning Ltd,09-2981665,denise@everest.org.nz,"31 Sawyer Road, RD1,  Bombay","31 Sawyer Road, RD1",,Bombay,Homebased Network,,Yes,EQI 4,Tāmaki Herenga Waka,Denise McCorry,"31 Sawyer Road RD 1,  Bombay 2675",31 Sawyer Road RD 1,,Bombay 2675,09-2981665,-37.17457699,175.024079,80,80,8,10,10,13,13,1,55,24,24,8,6,4,"31 Sawyer Road RD 1,  Bombay 2675",Everest Learning Ltd,55,80,,,,,,,
47221,Education Angels,0508-264357,,"2/199 Papamoa Beach Road, Papamoa Tauranga",2/199 Papamoa Beach Road,Papamoa,Tauranga,Homebased Network,,Yes,EQI > 5,"Bay of Plenty,Waiariki",Annie Parker,"23 Cornwall Street, Lower Hutt Wellington 5010",23 Cornwall Street,Lower Hutt,Wellington 5010,,-37.68292269,176.2531541,25,15,2,4,4,3,2,0,15,9,6,1,3,0,"23 Cornwall Street, Lower Hutt Wellington 5010",Education Angels,15,25,Education Angels in Home Childcare Limited,Genius Group Limited,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/6035088,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/6035089,,PO Box matches business profile and website,Genius Group Limited has a Singapore address
47222,Kuddles In-Home Childcare & Education - 5,09-62556621,info@kuddles.co.nz,"6 Tarndale Grove, Rosedale Auckland",6 Tarndale Grove,Rosedale,Auckland,Homebased Network,,Yes,EQI > 5,Tāmaki Herenga Tāngata,Brett Morris,"P O Box 300688, Albany Auckland 0752",P O Box 300688,Albany,Auckland 0752,09-4150 535,-36.74598975,174.7041211,50,50,1,4,3,5,6,0,19,2,0,0,19,1,"P O Box 300688, Albany Auckland 0752",Kuddles In-Home Childcare & Education - 5,19,50,No-1 Property Limited,"AHLC TRUSTEES LIMITED, PHILADELPHIA TRUSTEE LIMITED, Brett Andrew MORRIS, Huimin CHU",https://kiaorakids.co.nz/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/4097918/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F4097918,,,
47225,Montessori Invercargill,03-2166077,,"375 Tweed Street, Georgetown Invercargill",375 Tweed Street,Georgetown,Invercargill,Education & Care Service,Montessori,Yes,EQI 4,"Otago,Southland",Rosemary Cardoso,"375 Tweed Street, Georgetown Invercargill 9812",375 Tweed Street,Georgetown,Invercargill 9812,,-46.4180649,168.3690697,100,30,2,13,14,32,25,0,86,60,16,8,15,4,"375 Tweed Street, Georgetown Invercargill 9812",Montessori Invercargill,86,100,,,,,,,
47227,Trillium Montessori School Ltd.,03-3446355,info@trilliummontessori.co.nz,"132 Springs Road, Hornby Christchurch",132 Springs Road,Hornby,Christchurch,Education & Care Service,Montessori,Yes,EQI > 5,"Canterbury,Chatham Islands",Maria Mendis,"132 Spring Road, Hornby Christchurch 8042",132 Spring Road,Hornby,Christchurch 8042,03-3428010,-43.55176661,172.534241,38,8,2,4,4,8,10,2,30,9,1,2,21,3,"132 Spring Road, Hornby Christchurch 8042",Trillium Montessori School Ltd.,30,38,,,,,,,
47229,Educare Orewa,09-426 8909,orewa@educare.co.nz,"46 Centreway Road,  Orewa",46 Centreway Road,,Orewa,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Tāngata,Samantha Ranwell,"3 Grey Street, Regent Whangarei 0112",3 Grey Street,Regent,Whangarei 0112,,-36.59305162,174.6946453,70,20,4,2,11,9,12,1,39,30,6,0,9,3,"3 Grey Street, Regent Whangarei 0112",Educare Orewa,39,70,Educare Group Limited,"Alan Brodie Lints, Jacqueline Jane Lints",https://www.educare.co.nz/educare-centres/albert-street/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1841286,,,
47232,Building Blocks 2,06-353 5222,office@buildingblocks.nz,"255 Main Street,  Palmerston North",255 Main Street,,Palmerston North,Homebased Network,,Yes,EQI 4,"Taranaki,Whanganui,Manawatū",Cara Day,"255-259 Main Street,  Palmerston North 4410",255-259 Main Street,,Palmerston North 4410,06-3535222,-40.35877143,175.6047704,80,80,2,20,12,11,18,0,63,48,24,4,7,6,"255-259 Main Street,  Palmerston North 4410",Building Blocks 2,63,80,,,,,,,
47235,Kid Country St Johns,09-2803153,joe@kidcountrystjohns.co.nz,"40 Morrin Road, St Johns Auckland",40 Morrin Road,St Johns,Auckland,Education & Care Service,,Yes,EQI 2,Tāmaki Herenga Manawa,Chiu Chun Lam,"P O Box 128520, Remuera Auckland 1050",P O Box 128520,Remuera,Auckland 1050,,-36.89040457,174.85105479999999,100,32,5,21,15,25,15,1,82,50,9,11,27,10,"P O Box 128520, Remuera Auckland 1050",Kid Country St Johns,82,100,,,,,,,
47236,Te Puna O Te Aroha Puna Reo,09-2326941,,"25 Heather Green Ave,  Meremere",25 Heather Green Ave,,Meremere,Education & Care Service,Puna Reo,Yes,EQI 1,Waikato,Lauren Wismans,"25 Heather Green ave,  Waikato 2474",25 Heather Green ave,,Waikato 2474,,-37.31830434,175.0726209,22,4,0,3,3,6,10,0,22,12,20,5,0,0,"25 Heather Green ave,  Waikato 2474",Te Puna O Te Aroha Puna Reo,22,22,,,,,,,
47240,Strawberry Garden Childcare,06-8366614,strawberrygardenchildcare@gmail.com,"1 Onehunga Road, Bayview Napier",1 Onehunga Road,Bayview,Napier,Education & Care Service,,Yes,EQI > 5,"Hawke's Bay,Tairāwhiti",Vanessa Munford,"P O Box 658,  Orewa 0946",P O Box 658,,Orewa 0946,06-8366614,-39.43711923,176.8697466,36,12,1,8,16,8,12,0,45,40,11,2,3,0,"P O Box 658,  Orewa 0946",Strawberry Garden Childcare,45,36,CTA Enterprises Limited,Colleen Theresa Aberhart,,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1268114/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F1268114%3Fbackurl%3DH4sIAAAAAAAAAC2LQQoCMQxFb9ONizlBkEHEzSwE5wKh%252FWjBSWOSCnN7y%252BDuv8f7k%252FITPuW2KUsdy8GWX%252BetFZAHS2ErKXYFQaLGSNKHLut8ukrA1KojcfmyZJQ7C94U1pGOeF%252FHz2lelj8%252FgqP7zVrXQ%252F8A5rwSpn4AAAA%253D,https://ero.govt.nz/institution/10250/talented-tots-childcare-learning-centre,LTD named in ERO doc. Director Colleen Theresa Aberhart named as management in ECE data.,
47241,Sweethome Home - Based Childcare Service,,sweethomeearlylearning@gmail.com,"106 Rhinevale Close, Henderson Auckland",106 Rhinevale Close,Henderson,Auckland,Homebased Network,,Yes,EQI > 5,Tāmaki Herenga Tāngata,Congqiao Yang,"Level 1 106 Rhinevale Close, Henderson Auckland 0612",Level 1 106 Rhinevale Close,Henderson,Auckland 0612,,-36.88608099,174.6155878,80,80,10,23,16,8,9,0,66,4,0,1,64,3,"Level 1 106 Rhinevale Close, Henderson Auckland 0612",Sweethome Home - Based Childcare Service,66,80,,,,,,,
47242,Owlets Forest Early Learning Centre,07-8838665,info@owlets.co.nz,"17 Neal Street,  Putaruru",17 Neal Street,,Putaruru,Education & Care Service,,Yes,EQI 4,Waikato,Rachelle Colebrook,"17 Neal Street,  Putaruru 3411",17 Neal Street,,Putaruru 3411,07-8838665,-38.04948891,175.7836451,68,20,2,15,13,24,19,1,74,67,13,1,8,2,"17 Neal Street,  Putaruru 3411",Owlets Forest Early Learning Centre,74,68,,,,,,,
47245,Little Acorns Childcare Ltd,06-3554444,,"46A Bennett Street, Cloverlea Palmerston North",46A Bennett Street,Cloverlea,Palmerston North,Education & Care Service,,Yes,EQI > 5,"Taranaki,Whanganui,Manawatū",John Maher,"46a Bennett Street, Cloverlea Palmerston North 4412",46a Bennett Street,Cloverlea,Palmerston North 4412,06-354 7023,-40.34317395,175.5909694,62,22,0,11,14,24,10,0,59,49,23,4,6,1,"46a Bennett Street, Cloverlea Palmerston North 4412",Little Acorns Childcare Ltd,59,62,,,,,,,
47248,Pasifika Learning Centre,06-3447471,,"27 Totara Street, Tawhero Whanganui",27 Totara Street,Tawhero,Whanganui,Education & Care Service,Pacific ECE Service centre,Yes,EQI 2,"Taranaki,Whanganui,Manawatū",Hellen Puhipuhi,"P O Box 5103, Aramoho Whanganui 4500",P O Box 5103,Aramoho,Whanganui 4500,06-3442705,-39.93599839,175.0156465,30,5,0,4,4,6,7,0,21,4,16,9,0,0,"P O Box 5103, Aramoho Whanganui 4500",Pasifika Learning Centre,21,30,,,,,,,
47252,Apples Childcare and Learning Centre Onehunga,09-6348000,info@appleschildcare.co.nz,"20 Cameron Street, Onehunga Auckland",20 Cameron Street,Onehunga,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Manawa,Steven Tan,"P O Box 26095, Epsom Auckland 1344",P O Box 26095,Epsom,Auckland 1344,09-6348000,-36.91645547,174.7863034,30,20,4,15,4,0,0,0,23,15,5,0,4,2,"P O Box 26095, Epsom Auckland 1344",Apples Childcare and Learning Centre Onehunga,23,30,,,,,,,
47253,Central Hastings Early Learning Centre,06-8789886,office@chelc.co.nz,"511 Hastings Street  South,  Hastings",511 Hastings Street  South,,Hastings,Education & Care Service,,Yes,EQI 3,"Hawke's Bay,Tairāwhiti",Sandie Tamati,"P O Box 410,  Hastings",P O Box 410,,Hastings,06-8789886,-39.64795606,176.8406539,100,30,5,16,17,22,19,0,79,49,40,7,10,0,"P O Box 410,  Hastings",Central Hastings Early Learning Centre,79,100,,,,,,,
47254,Poimaino 5 Homebased Childcare,09-2755251,asinate@poimaino.co.nz,"44 Chelburn Crescent, Mangere East Auckland",44 Chelburn Crescent,Mangere East,Auckland,Homebased Network,Tongan ECE Service,Yes,EQI 1,Tāmaki Herenga Waka,Asinate Akolo,"P O Box 86044, Mangere East Auckland 2158",P O Box 86044,Mangere East,Auckland 2158,09-2755251,-36.95970508,174.815977,50,50,1,9,11,11,7,1,40,0,0,38,2,2,"P O Box 86044, Mangere East Auckland 2158",Poimaino 5 Homebased Childcare,40,50,Poimaino Homebased Childcare Services Limited,Asinate Manumaa Mafileo Akolo,https://poimaino.co.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/5824615/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F5824615,https://ero.govt.nz/institution/46990/poimaino-3-homebased-childcare,"Asinate Akolo named as management in ECE data, matches business profile. Named by ERO as the owner/operater of the network.",
47255,Poimaino 6 Homebased Childcare,09-2755251,asinate@poimaino.co.nz,"44 Chelburn Crescent, Mangere East Auckland",44 Chelburn Crescent,Mangere East,Auckland,Homebased Network,Tongan ECE Service,Yes,EQI 1,Tāmaki Herenga Waka,Asinate Akolo,"P O Box 86044, Mangere East Auckland 2158",P O Box 86044,Mangere East,Auckland 2158,09-2755251,-36.95971959,174.815936,50,50,8,9,12,12,7,2,50,0,1,49,0,0,"P O Box 86044, Mangere East Auckland 2158",Poimaino 6 Homebased Childcare,50,50,Poimaino Homebased Childcare Services Limited,Asinate Manumaa Mafileo Akolo,https://poimaino.co.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/5824615/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F5824615,https://ero.govt.nz/institution/46990/poimaino-3-homebased-childcare,"Asinate Akolo named as management in ECE data, matches business profile. Named by ERO as the owner/operater of the network.",
47256,KC Birkenhead Trust,09-4800088,office@kidsco.co.nz,"21 Parkhill Road, Birkenhead Auckland",21 Parkhill Road,Birkenhead,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Tāngata,Tracy Morton,"2 Fitzpatrick Place, Chatswood,  Auckland 0626","2 Fitzpatrick Place, Chatswood",,Auckland 0626,,-36.80081306,174.7210313,35,10,3,6,9,10,7,0,35,21,2,2,13,3,"2 Fitzpatrick Place, Chatswood,  Auckland 0626",KC Birkenhead Trust,35,35,,,,,,,
47257,Town and Country Kids,09-238 6640,pukekohe@kidscount.co.nz,"25 Puriri Road, Pukekohe West Auckland",25 Puriri Road,Pukekohe West,Auckland,Education & Care Service,,Yes,EQI 1,Tāmaki Herenga Waka,Mary McLeod,"45A Clarence Street, Devonport Auckland 0624",45A Clarence Street,Devonport,Auckland 0624,09-297 7678,-37.1987776,174.8856958,150,30,1,10,19,32,29,5,96,33,62,26,9,2,"45A Clarence Street, Devonport Auckland 0624",Town and Country Kids,96,150,Kids Count Limited,"Anthony Roscoe McLeod, Mary Christine McLeod, Anthony William Shannon McLeod, DHT 7 Limited, DHT 3 Limited",https://www.kidscount.co.nz/kelvin-road,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2267369/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F2267369,,Matches LTD named on website and address business profile matches ECE management address.,
47260,The Blue Cottage,07-3944262,info@thebluecottage.co.nz,"2 Te Rito Way, Papamoa Beach Papamoa",2 Te Rito Way,Papamoa Beach,Papamoa,Education & Care Service,,Yes,EQI > 5,"Bay of Plenty,Waiariki",Joanna Cantlon,"101 Blake Boulevard, Papamoa Beach Papamoa 3118",101 Blake Boulevard,Papamoa Beach,Papamoa 3118,,-37.71416098,176.3018167,90,24,2,21,28,22,25,1,99,88,21,3,5,2,"101 Blake Boulevard, Papamoa Beach Papamoa 3118",The Blue Cottage,99,90,,,,,,,
47261,No-1 Home Based Childcare & Education Service 6,09-4153389,brett@no-1group.co.nz,"6  Tarndale Grove, Rosedale Auckland",6  Tarndale Grove,Rosedale,Auckland,Homebased Network,,Yes,EQI > 5,Tāmaki Herenga Tāngata,Brett Morris,"P O Box 300688, Albany Auckland 0752",P O Box 300688,Albany,Auckland 0752,09-4150 535,-36.74591151,174.7043171,80,80,4,7,12,8,10,2,43,4,0,0,43,0,"P O Box 300688, Albany Auckland 0752",No-1 Home Based Childcare & Education Service 6,43,80,No-1 Property Limited,"AHLC TRUSTEES LIMITED, PHILADELPHIA TRUSTEE LIMITED, Brett Andrew MORRIS, Huimin CHU",https://kiaorakids.co.nz/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/4097918/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F4097918,,,
47262,Active Explorers - Kaiapoi,03-6629067,leonie.mcbride@eeg.co.nz,"306 Beach Road,  Kaiapoi",306 Beach Road,,Kaiapoi,Education & Care Service,,Yes,EQI 3,"Canterbury,Chatham Islands",Leonie McBride,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Level 15 16 Kingston Street,Auckland Central,Auckland 1010,027-5324740,-43.37887859,172.6666961,68,12,5,9,11,10,12,1,48,36,9,4,8,1,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Active Explorers - Kaiapoi,48,68,Evolve Education Group Limited,Anchorage Capital Partners Fund III LP,https://www.activeexplorers.co.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2163841,,Business profile and company website,Seems to be an amalgam of a bunch of companies but this is the main business page.
47263,Gems Kōwhai Limited,03-4282116,accounts@gems.net.nz,"55 Stalker Road,  Queenstown",55 Stalker Road,,Queenstown,Education & Care Service,,Yes,EQI > 5,"Otago,Southland",Gemma Smith,"55 Stalker Road, Lower Shotover Queenstown 9343",55 Stalker Road,Lower Shotover,Queenstown 9343,03-4412277,-45.00491803,168.7760094,70,16,3,17,16,18,20,0,74,58,8,1,9,4,"55 Stalker Road, Lower Shotover Queenstown 9343",Gems Kōwhai Limited,74,70,,,,,,,
47264,Blossoms Educare Glen Innes,09-2838530,admin@blossomseducare.co.nz,"171 Pilkington Road, Point England Auckland",171 Pilkington Road,Point England,Auckland,Education & Care Service,,Yes,EQI 1,Tāmaki Herenga Manawa,Sarabjit Sidhu,"22 Ryan Road RD4,  Pukekohe 2679",22 Ryan Road RD4,,Pukekohe 2679,09-2363160,-36.88589383,174.8572712,110,30,2,15,19,26,20,4,86,18,42,41,13,6,"22 Ryan Road RD4,  Pukekohe 2679",Blossoms Educare Glen Innes,86,110,Blossoms Educare Limited,"Baljit Singh GREWAL, Sarabjit SIDHU",,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2496438/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F2496438%3Fbackurl%3DH4sIAAAAAAAAAEXLMQ7CMAyF4dtkYQAGRguxwEAHJHoBExuI1MTBdkC9PUUUsf3vk96y4o1tGSVXLGkqY9R43z7gMoiZZFswtYjKgYsnH%252FuxssGu6%252BZ9dvRmB5VWv5xKFK17lQxz9wIBiZTN%252Fu8Zjjy%252BRAmCOarDKgwpJ4f1Jth1Qvo8n1gi0wkLD%252BDaOGQhhp%252B%252FAdkv%252FCnCAAAA,https://ero.govt.nz/institution/25338/blossoms-educare-limited,Address listed on business profile and management company named on ERO website.,
